pathway	pval	padj	ES	NES	collection	label	dataset	contrast	tissue	sex
HALLMARK_MYOGENESIS	4.24825765667467e-05	0.000163394525256718	-0.356703847817844	-1.71988256079415	Hallmark	GXL_C1_Muscle_male	GXL	C1	Muscle	male
HALLMARK_NOTCH_SIGNALING	0.439359267734554	0.499271895152902	0.292137831504941	1.01688168425093	Hallmark	GXL_C1_Muscle_male	GXL	C1	Muscle	male
HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.0483870967741935	0.0896057347670251	-0.269245478075245	-1.28829151453998	Hallmark	GXL_C1_Muscle_male	GXL	C1	Muscle	male
HALLMARK_P53_PATHWAY	0.00401391230714826	0.0105629271240744	0.289807663073304	1.42963341059591	Hallmark	GXL_C1_Muscle_male	GXL	C1	Muscle	male
HALLMARK_PANCREAS_BETA_CELLS	0.346808510638298	0.422937208095485	0.357068497502584	1.09159448984906	Hallmark	GXL_C1_Muscle_male	GXL	C1	Muscle	male
HALLMARK_PEROXISOME	0.055956678700361	0.0990528075280134	-0.319764208911555	-1.34805508943607	Hallmark	GXL_C1_Muscle_male	GXL	C1	Muscle	male
HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.11685393258427	0.182584269662921	0.277546558710708	1.22500077959757	Hallmark	GXL_C1_Muscle_male	GXL	C1	Muscle	male
HALLMARK_PROTEIN_SECRETION	0.961009174311927	0.997722095671982	0.17235098543288	0.749188376392195	Hallmark	GXL_C1_Muscle_male	GXL	C1	Muscle	male
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.0386799092083371	0.0773598184166743	0.367539082323178	1.41528737310293	Hallmark	GXL_C1_Muscle_male	GXL	C1	Muscle	male
HALLMARK_SPERMATOGENESIS	0.318840579710145	0.408769973987365	-0.264832895582274	-1.07115994072251	Hallmark	GXL_C1_Muscle_male	GXL	C1	Muscle	male
HALLMARK_TGF_BETA_SIGNALING	0.0236824319079602	0.0538237088817277	0.372090055981126	1.47744099573607	Hallmark	GXL_C1_Muscle_male	GXL	C1	Muscle	male
HALLMARK_TNFA_SIGNALING_VIA_NFKB	2.7732174943565e-06	1.73326093397281e-05	0.380537903542595	1.87449921595806	Hallmark	GXL_C1_Muscle_male	GXL	C1	Muscle	male
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.253521126760563	0.352112676056338	0.245743886716011	1.09314437968552	Hallmark	GXL_C1_Muscle_male	GXL	C1	Muscle	male
HALLMARK_UV_RESPONSE_DN	0.043224531753013	0.083124099525025	-0.286743531367559	-1.32256457651051	Hallmark	GXL_C1_Muscle_male	GXL	C1	Muscle	male
HALLMARK_UV_RESPONSE_UP	5.64725762752801e-06	2.823628813764e-05	0.402516010278423	1.89415551616746	Hallmark	GXL_C1_Muscle_male	GXL	C1	Muscle	male
HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.988532110091743	0.997722095671982	0.163717161570737	0.591532568777515	Hallmark	GXL_C1_Muscle_male	GXL	C1	Muscle	male
HALLMARK_XENOBIOTIC_METABOLISM	0.412926391382406	0.491579037360007	-0.217659815441536	-1.02740686541191	Hallmark	GXL_C1_Muscle_male	GXL	C1	Muscle	male
HALLMARK_ADIPOGENESIS	0.000341960853942337	0.00155436751791972	-0.350421918530519	-1.6366565025991	Hallmark	GXL_C2_Muscle_male	GXL	C2	Muscle	male
HALLMARK_ALLOGRAFT_REJECTION	2.50423089606436e-05	0.000178873635433169	-0.392408347042949	-1.78084436733674	Hallmark	GXL_C2_Muscle_male	GXL	C2	Muscle	male
HALLMARK_ANDROGEN_RESPONSE	0.581699346405229	0.668883961566888	-0.220168509654559	-0.929255803177345	Hallmark	GXL_C2_Muscle_male	GXL	C2	Muscle	male
HALLMARK_ANGIOGENESIS	0.00651483859899064	0.0191612899970313	-0.501152158868244	-1.6894588434449	Hallmark	GXL_C2_Muscle_male	GXL	C2	Muscle	male
HALLMARK_APICAL_JUNCTION	8.40554903033571e-07	8.40554903033571e-06	-0.428925414005115	-1.96866514809212	Hallmark	GXL_C2_Muscle_male	GXL	C2	Muscle	male
HALLMARK_APICAL_SURFACE	0.00504733098467647	0.0168244366155882	-0.503543066394143	-1.74947157889019	Hallmark	GXL_C2_Muscle_male	GXL	C2	Muscle	male
HALLMARK_APOPTOSIS	0.0925925925925926	0.159642401021711	-0.275070089967977	-1.23712092215373	Hallmark	GXL_C2_Muscle_male	GXL	C2	Muscle	male
HALLMARK_BILE_ACID_METABOLISM	0.00700508013882181	0.0194585559411717	-0.369799464199369	-1.537973471892	Hallmark	GXL_C2_Muscle_male	GXL	C2	Muscle	male
HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.000689172064615317	0.00287155026923049	-0.443236206408967	-1.7666927898719	Hallmark	GXL_C2_Muscle_male	GXL	C2	Muscle	male
HALLMARK_COAGULATION	3.44213786122558e-07	4.36380225458695e-06	-0.485541482761413	-2.09465319786257	Hallmark	GXL_C2_Muscle_male	GXL	C2	Muscle	male
HALLMARK_COMPLEMENT	0.0464915631390995	0.092983126278199	-0.286909055332849	-1.31065062725035	Hallmark	GXL_C2_Muscle_male	GXL	C2	Muscle	male
HALLMARK_DNA_REPAIR	0.00193889787358097	0.00692463526278916	0.313987965417748	1.51425870443644	Hallmark	GXL_C2_Muscle_male	GXL	C2	Muscle	male
HALLMARK_E2F_TARGETS	0.779816513761468	0.812308868501529	-0.188511485292972	-0.872423556429585	Hallmark	GXL_C2_Muscle_male	GXL	C2	Muscle	male
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	3.62027435451902e-16	1.81013717725951e-14	-0.537540448100089	-2.49017629812818	Hallmark	GXL_C2_Muscle_male	GXL	C2	Muscle	male
HALLMARK_ESTROGEN_RESPONSE_EARLY	0.0396341463414634	0.0861611876988335	-0.285479616018367	-1.30805568727293	Hallmark	GXL_C2_Muscle_male	GXL	C2	Muscle	male
HALLMARK_ESTROGEN_RESPONSE_LATE	1.6603405204773e-08	4.15085130119325e-07	-0.453372903080376	-2.07530495638856	Hallmark	GXL_C2_Muscle_male	GXL	C2	Muscle	male
HALLMARK_FATTY_ACID_METABOLISM	0.000265850077245295	0.00132925038622648	-0.385858994724521	-1.72572230131165	Hallmark	GXL_C2_Muscle_male	GXL	C2	Muscle	male
HALLMARK_G2M_CHECKPOINT	0.740634005763689	0.787908516769882	0.182628228804207	0.907122376730211	Hallmark	GXL_C2_Muscle_male	GXL	C2	Muscle	male
HALLMARK_GLYCOLYSIS	0.0906344410876133	0.159642401021711	-0.267408915891411	-1.23954401195876	Hallmark	GXL_C2_Muscle_male	GXL	C2	Muscle	male
HALLMARK_HEDGEHOG_SIGNALING	0.164644714038128	0.249461687936558	-0.372130567350688	-1.2545077713455	Hallmark	GXL_C2_Muscle_male	GXL	C2	Muscle	male
HALLMARK_HEME_METABOLISM	0.197674418604651	0.274547803617571	0.231480818044109	1.12873347404088	Hallmark	GXL_C2_Muscle_male	GXL	C2	Muscle	male
HALLMARK_HYPOXIA	0.157099697885196	0.245468277945619	-0.248706182478299	-1.1528495906744	Hallmark	GXL_C2_Muscle_male	GXL	C2	Muscle	male
HALLMARK_IL2_STAT5_SIGNALING	0.723664122137405	0.786591437105875	-0.193778094479285	-0.894686415578862	Hallmark	GXL_C2_Muscle_male	GXL	C2	Muscle	male
HALLMARK_IL6_JAK_STAT3_SIGNALING	0.942786069651741	0.96202660168545	0.172558623781612	0.741637244213768	Hallmark	GXL_C2_Muscle_male	GXL	C2	Muscle	male
HALLMARK_INFLAMMATORY_RESPONSE	0.0226364038333115	0.0538961996031226	-0.303745504093961	-1.38464137004912	Hallmark	GXL_C2_Muscle_male	GXL	C2	Muscle	male
HALLMARK_INTERFERON_ALPHA_RESPONSE	0.455429497568882	0.569286871961102	-0.234095938020257	-0.99397569518606	Hallmark	GXL_C2_Muscle_male	GXL	C2	Muscle	male
HALLMARK_INTERFERON_GAMMA_RESPONSE	0.293313069908815	0.385938249880019	-0.231890595911187	-1.07503007021745	Hallmark	GXL_C2_Muscle_male	GXL	C2	Muscle	male
HALLMARK_KRAS_SIGNALING_DN	0.00579236296040133	0.0181011342512542	-0.364154765826639	-1.56798318561076	Hallmark	GXL_C2_Muscle_male	GXL	C2	Muscle	male
HALLMARK_KRAS_SIGNALING_UP	3.49104180366956e-07	4.36380225458695e-06	-0.417581394291975	-1.93565167815944	Hallmark	GXL_C2_Muscle_male	GXL	C2	Muscle	male
HALLMARK_MITOTIC_SPINDLE	0.970845481049563	0.970845481049563	0.158855944878288	0.788925805228766	Hallmark	GXL_C2_Muscle_male	GXL	C2	Muscle	male
HALLMARK_MTORC1_SIGNALING	0.301515151515152	0.386557886557887	-0.23084011456118	-1.07453348015594	Hallmark	GXL_C2_Muscle_male	GXL	C2	Muscle	male
HALLMARK_MYC_TARGETS_V1	1.38309662464777e-06	1.15258052053981e-05	0.36682794691566	1.83381512858121	Hallmark	GXL_C2_Muscle_male	GXL	C2	Muscle	male
HALLMARK_MYC_TARGETS_V2	5.36507357815699e-05	0.000335317098634812	0.50322965660943	2.04709603137075	Hallmark	GXL_C2_Muscle_male	GXL	C2	Muscle	male
HALLMARK_MYOGENESIS	9.83771937766819e-05	0.00054653996542601	-0.363737249348194	-1.69315395267176	Hallmark	GXL_C2_Muscle_male	GXL	C2	Muscle	male
HALLMARK_NOTCH_SIGNALING	0.670480549199085	0.744978387998983	0.246356839843895	0.882441960621033	Hallmark	GXL_C2_Muscle_male	GXL	C2	Muscle	male
HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.123563218390805	0.205938697318008	0.234669343453826	1.16424304492007	Hallmark	GXL_C2_Muscle_male	GXL	C2	Muscle	male
HALLMARK_P53_PATHWAY	0.197058823529412	0.274547803617571	0.22570180586049	1.12220066786058	Hallmark	GXL_C2_Muscle_male	GXL	C2	Muscle	male
HALLMARK_PANCREAS_BETA_CELLS	0.559082892416226	0.668883961566888	-0.322713779745279	-0.930632969737678	Hallmark	GXL_C2_Muscle_male	GXL	C2	Muscle	male
HALLMARK_PEROXISOME	0.588617886178862	0.668883961566888	-0.223963235908863	-0.930972440957973	Hallmark	GXL_C2_Muscle_male	GXL	C2	Muscle	male
HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.569920844327177	0.668883961566888	0.209150778933813	0.949896406815444	Hallmark	GXL_C2_Muscle_male	GXL	C2	Muscle	male
HALLMARK_PROTEIN_SECRETION	0.021345168246248	0.05336292061562	0.321377854176215	1.45502965519867	Hallmark	GXL_C2_Muscle_male	GXL	C2	Muscle	male
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.0844114683198232	0.159367629247147	0.34268614903932	1.34174114069523	Hallmark	GXL_C2_Muscle_male	GXL	C2	Muscle	male
HALLMARK_SPERMATOGENESIS	0.192019950124688	0.274547803617571	0.281411860362308	1.17742989513006	Hallmark	GXL_C2_Muscle_male	GXL	C2	Muscle	male
HALLMARK_TGF_BETA_SIGNALING	0.150246305418719	0.242332750675354	0.299724862873902	1.19335930817561	Hallmark	GXL_C2_Muscle_male	GXL	C2	Muscle	male
HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.288184438040346	0.385938249880019	0.21469199175955	1.0641991375823	Hallmark	GXL_C2_Muscle_male	GXL	C2	Muscle	male
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.0135427290176664	0.0356387605728064	0.308836497682366	1.41560328229753	Hallmark	GXL_C2_Muscle_male	GXL	C2	Muscle	male
HALLMARK_UV_RESPONSE_DN	0.0463857780337874	0.092983126278199	-0.297697770421756	-1.33592999997774	Hallmark	GXL_C2_Muscle_male	GXL	C2	Muscle	male
HALLMARK_UV_RESPONSE_UP	0.0329467906209523	0.0748790695930735	0.266786380261468	1.27883917055716	Hallmark	GXL_C2_Muscle_male	GXL	C2	Muscle	male
HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.0860585197934595	0.159367629247147	-0.385567349018721	-1.34588490784245	Hallmark	GXL_C2_Muscle_male	GXL	C2	Muscle	male
HALLMARK_XENOBIOTIC_METABOLISM	0.00159924675209037	0.00615094904650142	-0.347891623428722	-1.58588399696592	Hallmark	GXL_C2_Muscle_male	GXL	C2	Muscle	male
HALLMARK_ADIPOGENESIS	0.289625360230548	0.402257444764649	-0.234843053452012	-1.07945653782566	Hallmark	GXL_C3_Muscle_male	GXL	C3	Muscle	male
HALLMARK_ALLOGRAFT_REJECTION	2.17055644878592e-28	1.08527822439296e-26	-0.670838437626098	-2.99327454696205	Hallmark	GXL_C3_Muscle_male	GXL	C3	Muscle	male
HALLMARK_ANDROGEN_RESPONSE	0.32120253164557	0.434057475196716	-0.259689862040096	-1.07304805067327	Hallmark	GXL_C3_Muscle_male	GXL	C3	Muscle	male
HALLMARK_ANGIOGENESIS	0.0857142857142857	0.147783251231527	-0.420998523331149	-1.39437394320674	Hallmark	GXL_C3_Muscle_male	GXL	C3	Muscle	male
HALLMARK_APICAL_JUNCTION	3.81829642438737e-07	1.90914821219369e-06	-0.432284856563115	-1.95445329473417	Hallmark	GXL_C3_Muscle_male	GXL	C3	Muscle	male
HALLMARK_APICAL_SURFACE	0.0592334494773519	0.109691573106207	-0.428755065803968	-1.46954234543917	Hallmark	GXL_C3_Muscle_male	GXL	C3	Muscle	male
HALLMARK_APOPTOSIS	0.00156736076631958	0.00412463359557784	-0.35420099375438	-1.56697602456932	Hallmark	GXL_C3_Muscle_male	GXL	C3	Muscle	male
HALLMARK_BILE_ACID_METABOLISM	0.2016	0.305454545454545	-0.283995884608897	-1.16457793241423	Hallmark	GXL_C3_Muscle_male	GXL	C3	Muscle	male
HALLMARK_CHOLESTEROL_HOMEOSTASIS	7.22474471458648e-07	3.28397487026658e-06	-0.550062137641409	-2.14308824460448	Hallmark	GXL_C3_Muscle_male	GXL	C3	Muscle	male
HALLMARK_COAGULATION	9.14991222846772e-13	9.14991222846771e-12	-0.58843506044861	-2.48885540547284	Hallmark	GXL_C3_Muscle_male	GXL	C3	Muscle	male
HALLMARK_COMPLEMENT	1.01862314170659e-07	6.36639463566621e-07	-0.441974894949386	-1.97881020779068	Hallmark	GXL_C3_Muscle_male	GXL	C3	Muscle	male
HALLMARK_DNA_REPAIR	0.792207792207792	0.842774247029566	0.18747525792898	0.881680757112147	Hallmark	GXL_C3_Muscle_male	GXL	C3	Muscle	male
HALLMARK_E2F_TARGETS	0.993730407523511	0.993730407523511	0.151891865848021	0.748905153847326	Hallmark	GXL_C3_Muscle_male	GXL	C3	Muscle	male
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	1.22157803001431e-16	2.03596338335718e-15	-0.548727316585089	-2.50199794182901	Hallmark	GXL_C3_Muscle_male	GXL	C3	Muscle	male
HALLMARK_ESTROGEN_RESPONSE_EARLY	0.0639880952380952	0.114264455782313	-0.283484084629417	-1.27215194834132	Hallmark	GXL_C3_Muscle_male	GXL	C3	Muscle	male
HALLMARK_ESTROGEN_RESPONSE_LATE	1.2277763176375e-05	5.11573465682291e-05	-0.400401341737832	-1.79588694254787	Hallmark	GXL_C3_Muscle_male	GXL	C3	Muscle	male
HALLMARK_FATTY_ACID_METABOLISM	0.101226993865031	0.168711656441718	0.253301459700965	1.19476310321717	Hallmark	GXL_C3_Muscle_male	GXL	C3	Muscle	male
HALLMARK_G2M_CHECKPOINT	0.646687697160883	0.740230965489459	0.189037757940965	0.93149880701718	Hallmark	GXL_C3_Muscle_male	GXL	C3	Muscle	male
HALLMARK_GLYCOLYSIS	0.0191383565335718	0.0434962648490267	-0.298085830260495	-1.35836563994149	Hallmark	GXL_C3_Muscle_male	GXL	C3	Muscle	male
HALLMARK_HEDGEHOG_SIGNALING	0.469642857142857	0.587053571428571	-0.300139558841943	-0.994081349415049	Hallmark	GXL_C3_Muscle_male	GXL	C3	Muscle	male
HALLMARK_HEME_METABOLISM	0.00976689137085444	0.0232545032639391	0.277945228172069	1.35428019301728	Hallmark	GXL_C3_Muscle_male	GXL	C3	Muscle	male
HALLMARK_HYPOXIA	0.0211068527795664	0.0458844625642748	-0.295701404656409	-1.34749990436206	Hallmark	GXL_C3_Muscle_male	GXL	C3	Muscle	male
HALLMARK_IL2_STAT5_SIGNALING	0.00013434911488568	0.000479818267448859	-0.373349802947844	-1.69682331541055	Hallmark	GXL_C3_Muscle_male	GXL	C3	Muscle	male
HALLMARK_IL6_JAK_STAT3_SIGNALING	3.61732234482627e-07	1.90914821219369e-06	-0.551637618663104	-2.16646867408186	Hallmark	GXL_C3_Muscle_male	GXL	C3	Muscle	male
HALLMARK_INFLAMMATORY_RESPONSE	8.97721889833255e-16	1.12215236229157e-14	-0.554748501399919	-2.48167606999608	Hallmark	GXL_C3_Muscle_male	GXL	C3	Muscle	male
HALLMARK_INTERFERON_ALPHA_RESPONSE	1.19427562126541e-11	8.53054015189579e-11	-0.596967560477079	-2.4703661789547	Hallmark	GXL_C3_Muscle_male	GXL	C3	Muscle	male
HALLMARK_INTERFERON_GAMMA_RESPONSE	4.03330447257912e-24	1.00832611814478e-22	-0.606730579593292	-2.76668643819543	Hallmark	GXL_C3_Muscle_male	GXL	C3	Muscle	male
HALLMARK_KRAS_SIGNALING_DN	0.184782608695652	0.288722826086956	-0.276311594544606	-1.16552669206374	Hallmark	GXL_C3_Muscle_male	GXL	C3	Muscle	male
HALLMARK_KRAS_SIGNALING_UP	2.41420790645519e-12	2.01183992204599e-11	-0.496499881172758	-2.26253082285304	Hallmark	GXL_C3_Muscle_male	GXL	C3	Muscle	male
HALLMARK_MITOTIC_SPINDLE	0.000691497977806482	0.00203381758178377	0.307817106892309	1.52619602989991	Hallmark	GXL_C3_Muscle_male	GXL	C3	Muscle	male
HALLMARK_MTORC1_SIGNALING	0.000103468946279323	0.000397957485689706	-0.360117058278214	-1.65185467496472	Hallmark	GXL_C3_Muscle_male	GXL	C3	Muscle	male
HALLMARK_MYC_TARGETS_V1	0.883495145631068	0.901525658807212	0.170770926012119	0.848820977623707	Hallmark	GXL_C3_Muscle_male	GXL	C3	Muscle	male
HALLMARK_MYC_TARGETS_V2	0.0260266388402933	0.0542221642506111	0.342148513394453	1.37674186717164	Hallmark	GXL_C3_Muscle_male	GXL	C3	Muscle	male
HALLMARK_MYOGENESIS	0.0375180375180375	0.0721500721500722	-0.282788993861715	-1.29715133121563	Hallmark	GXL_C3_Muscle_male	GXL	C3	Muscle	male
HALLMARK_NOTCH_SIGNALING	0.76241134751773	0.828707986432316	-0.241522703108298	-0.801040228178548	Hallmark	GXL_C3_Muscle_male	GXL	C3	Muscle	male
HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.000317365683435082	0.00105788561145027	0.321202292383137	1.58864279884615	Hallmark	GXL_C3_Muscle_male	GXL	C3	Muscle	male
HALLMARK_P53_PATHWAY	0.349415204678363	0.459756848261003	-0.231275305212483	-1.05673571361362	Hallmark	GXL_C3_Muscle_male	GXL	C3	Muscle	male
HALLMARK_PANCREAS_BETA_CELLS	0.263940520446097	0.388147824185436	-0.405273832704338	-1.15877007290111	Hallmark	GXL_C3_Muscle_male	GXL	C3	Muscle	male
HALLMARK_PEROXISOME	0.169712793733681	0.27373031247368	0.267935552236885	1.17336297927496	Hallmark	GXL_C3_Muscle_male	GXL	C3	Muscle	male
HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.458860759493671	0.587053571428571	-0.239721733752647	-0.996325759121	Hallmark	GXL_C3_Muscle_male	GXL	C3	Muscle	male
HALLMARK_PROTEIN_SECRETION	0.0293230909254588	0.0586461818509175	0.306225909948401	1.36483937517982	Hallmark	GXL_C3_Muscle_male	GXL	C3	Muscle	male
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.849765258215962	0.885172143974961	0.206152714235879	0.795554577541604	Hallmark	GXL_C3_Muscle_male	GXL	C3	Muscle	male
HALLMARK_SPERMATOGENESIS	0.00193422812330152	0.0048355703082538	0.400017896240046	1.66215873581344	Hallmark	GXL_C3_Muscle_male	GXL	C3	Muscle	male
HALLMARK_TGF_BETA_SIGNALING	0.727586206896552	0.808429118773946	-0.230636624304395	-0.852413924732519	Hallmark	GXL_C3_Muscle_male	GXL	C3	Muscle	male
HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.00044949086681104	0.0014046589587845	-0.35033856020404	-1.59203344950069	Hallmark	GXL_C3_Muscle_male	GXL	C3	Muscle	male
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.523809523809524	0.623582766439909	0.214498275195182	0.971048910025827	Hallmark	GXL_C3_Muscle_male	GXL	C3	Muscle	male
HALLMARK_UV_RESPONSE_DN	0.651403249630724	0.740230965489459	-0.208171562159389	-0.918606833674936	Hallmark	GXL_C3_Muscle_male	GXL	C3	Muscle	male
HALLMARK_UV_RESPONSE_UP	0.283803863298663	0.402257444764649	-0.248235159873021	-1.09188360066745	Hallmark	GXL_C3_Muscle_male	GXL	C3	Muscle	male
HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.49469964664311	0.603292252003792	-0.276915626475568	-0.95439962821342	Hallmark	GXL_C3_Muscle_male	GXL	C3	Muscle	male
HALLMARK_XENOBIOTIC_METABOLISM	0.000930387098326626	0.00258440860646285	-0.347331984431061	-1.5537950475425	Hallmark	GXL_C3_Muscle_male	GXL	C3	Muscle	male
