ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	Tissue	Gender	group	direction
R-MMU-6809371	Formation of the cornified envelope	26/166	78/7574	0.333333333333333	15.2088353413655	18.8811537825284	1.30368832765395e-24	1.47316781024896e-22	1.42719564290538e-22	Casp14/Dsg4/Klk13/Krt25/Krt26/Krt27/Krt28/Krt31/Krt33a/Krt33b/Krt35/Krt36/Krt39/Krt40/Krt71/Krt72/Krt73/Krt81/Krt83/Krt84/Krt86/Krt87/Lipk/Rptn/Tchh/Tgm1	26	Skin	Male	XL	Down
R-MMU-1474244	Extracellular matrix organization	14/166	197/7574	0.0710659898477157	3.24249281389517	4.77377358420232	9.98380750062381e-05	0.00683874997604491	0.00662533765727686	Acan/Adam12/Bmp1/Capn8/Col16a1/Col26a1/Col5a2/Col5a3/Col6a1/Col6a2/Klk7/Mmp16/Nid2/Sh3pxd2a	14	Skin	Male	XL	Down
R-MMU-8948216	Collagen chain trimerization	6/166	36/7574	0.166666666666667	7.60441767068273	5.94559400596877	0.000114324302912509	0.00683874997604491	0.00662533765727686	Col16a1/Col26a1/Col5a2/Col5a3/Col6a1/Col6a2	6	Skin	Male	XL	Down
R-MMU-1474228	Degradation of the extracellular matrix	9/166	88/7574	0.102272727272727	4.66634720700986	5.17830409849223	0.000121780783748096	0.00683874997604491	0.00662533765727686	Acan/Capn8/Col26a1/Col5a2/Col5a3/Col6a1/Col6a2/Klk7/Mmp16	9	Skin	Male	XL	Down
R-MMU-1650814	Collagen biosynthesis and modifying enzymes	7/166	53/7574	0.132075471698113	6.02614230506933	5.49632565598931	0.00014121312634901	0.00683874997604491	0.00662533765727686	Bmp1/Col16a1/Col26a1/Col5a2/Col5a3/Col6a1/Col6a2	7	Skin	Male	XL	Down
R-MMU-419037	NCAM1 interactions	4/166	17/7574	0.235294117647059	10.735648476258	6.01522905637729	0.000423758912300977	0.0179567839087539	0.0173964185049875	Col5a2/Col5a3/Col6a1/Col6a2	4	Skin	Male	XL	Down
R-MMU-1474290	Collagen formation	7/166	65/7574	0.107692307692308	4.91362372567192	4.74331787433148	0.000511713226097458	0.0192745315163376	0.0186730440400476	Bmp1/Col16a1/Col26a1/Col5a2/Col5a3/Col6a1/Col6a2	7	Skin	Male	XL	Down
R-MMU-3000178	ECM proteoglycans	5/166	37/7574	0.135135135135135	6.16574405731032	4.71489499173496	0.00117643348994437	0.039881095309114	0.0386365525118571	Acan/Col5a2/Col5a3/Col6a1/Col6a2	5	Skin	Male	XL	Down
R-MMU-2022090	Assembly of collagen fibrils and other multimeric structures	5/166	41/7574	0.121951219512195	5.56420805171907	4.38642706967397	0.00188489731922233	0.0580891082923971	0.056276360152858	Bmp1/Col5a2/Col5a3/Col6a1/Col6a2	5	Skin	Male	XL	Down
R-MMU-1442490	Collagen degradation	5/166	42/7574	0.119047619047619	5.43172690763052	4.31101978017402	0.00210228975756826	0.0593896856513033	0.0575363512597629	Col26a1/Col5a2/Col5a3/Col6a1/Col6a2	5	Skin	Male	XL	Down
R-MMU-211859	Biological oxidations	11/112	149/7574	0.0738255033557047	4.99244966442953	6.02975577310965	1.12674443997194e-05	0.00312243073100414	0.00288408554798221	Acsm5/Aldh1a1/Ces1d/Cyp2d22/Cyp4b1/Ephx1/Fmo2/Ggt6/Gsto1/Gstt2/Mgst3	11	Skin	Female	WT	Up
R-MMU-9033241	Peroxisomal protein import	7/112	58/7574	0.120689655172414	8.16163793103448	6.70730938314566	2.06783492119479e-05	0.00312243073100414	0.00288408554798221	Acaa1b/Acot2/Crat/Ech1/Ephx2/Mlycd/Nos2	7	Skin	Female	WT	Up
R-MMU-8978868	Fatty acid metabolism	9/112	147/7574	0.0612244897959184	4.14030612244898	4.71019957274155	0.000307264631829388	0.0309313062708251	0.0285702201525572	Acaa1b/Acadl/Acot2/Crat/Cyp4b1/Eci1/Elovl6/Ephx2/Mlycd	9	Skin	Female	WT	Up
R-MMU-9609507	Protein localization	7/112	96/7574	0.0729166666666667	4.93098958333333	4.74854050078257	0.000516930069665054	0.0350200024793605	0.0323468130255509	Acaa1b/Acot2/Crat/Ech1/Ephx2/Mlycd/Nos2	7	Skin	Female	WT	Up
R-MMU-1475029	Reversible hydration of carbon dioxide	3/112	12/7574	0.25	16.90625	6.75546826148841	0.000628384271560336	0.0350200024793605	0.0323468130255509	Car1/Car4/Car7	3	Skin	Female	WT	Up
R-MMU-211945	Phase I - Functionalization of compounds	6/112	73/7574	0.0821917808219178	5.55821917808219	4.79415883752521	0.000695761638662792	0.0350200024793605	0.0323468130255509	Aldh1a1/Ces1d/Cyp2d22/Cyp4b1/Ephx1/Fmo2	6	Skin	Female	WT	Up
R-MMU-442660	Na+/Cl- dependent neurotransmitter transporters	3/112	14/7574	0.214285714285714	14.4910714285714	6.18963342553512	0.00101749210361553	0.0438975164702698	0.0405466778132503	Slc6a18/Slc6a2/Slc6a6	3	Skin	Female	WT	Up
R-MMU-9749641	Aspirin ADME	3/112	17/7574	0.176470588235294	11.9338235294118	5.52888016685822	0.00184035685625653	0.062194094380317	0.0574466190686093	Acsm5/Ces1d/Cyp2d22	3	Skin	Female	WT	Up
R-MMU-156590	Glutathione conjugation	4/112	36/7574	0.111111111111111	7.51388888888889	4.7993110437436	0.00185346638881739	0.062194094380317	0.0574466190686093	Ggt6/Gsto1/Gstt2/Mgst3	4	Skin	Female	WT	Up
R-MMU-6805567	Keratinization	56/234	110/7574	0.509090909090909	16.4780108780109	29.1957443354675	6.89999481009505e-57	3.22229757631439e-54	2.91252412510328e-54	Dsg4/Krt20/Krt25/Krt26/Krt27/Krt28/Krt31/Krt33a/Krt33b/Krt34/Krt35/Krt36/Krt40/Krt71/Krt72/Krt73/Krt81/Krt82/Krt83/Krt84/Krt86/Krt87/Krtap1-3/Krtap1-4/Krtap1-5/Krtap10-10/Krtap10-4/Krtap11-1/Krtap12-1/Krtap13-1/Krtap16-1/Krtap16-3/Krtap19-2/Krtap19-3/Krtap19-4/Krtap19-5/Krtap2-4/Krtap24-1/Krtap3-1/Krtap3-2/Krtap3-3/Krtap4-1/Krtap4-16/Krtap4-2/Krtap4-6/Krtap4-7/Krtap4-9/Krtap5-4/Krtap5-5/Krtap6-1/Krtap6-3/Krtap6-5/Krtap8-1/Krtap9-1/Krtap9-3/Tchh	56	Skin	Female	WT	Down
R-MMU-1266738	Developmental Biology	73/234	435/7574	0.167816091954023	5.43179094213577	16.9980491308332	1.46853929609696e-35	3.4290392563864e-33	3.09939083018358e-33	Col3a1/Col4a3/Col4a4/Col5a1/Col5a2/Col5a3/Col6a5/Col6a6/Dlg4/Dsg4/Egfr/Ephb1/Gap43/Krt20/Krt25/Krt26/Krt27/Krt28/Krt31/Krt33a/Krt33b/Krt34/Krt35/Krt36/Krt40/Krt71/Krt72/Krt73/Krt81/Krt82/Krt83/Krt84/Krt86/Krt87/Krtap1-3/Krtap1-4/Krtap1-5/Krtap10-10/Krtap10-4/Krtap11-1/Krtap12-1/Krtap13-1/Krtap16-1/Krtap16-3/Krtap19-2/Krtap19-3/Krtap19-4/Krtap19-5/Krtap2-4/Krtap24-1/Krtap3-1/Krtap3-2/Krtap3-3/Krtap4-1/Krtap4-16/Krtap4-2/Krtap4-6/Krtap4-7/Krtap4-9/Krtap5-4/Krtap5-5/Krtap6-1/Krtap6-3/Krtap6-5/Krtap8-1/Krtap9-1/Krtap9-3/Lef1/Smad3/Spta1/Tchh/Tubb3/Tubb6	73	Skin	Female	WT	Down
R-MMU-6809371	Formation of the cornified envelope	23/234	76/7574	0.302631578947368	9.79543409806568	13.7589481537384	2.52679132148822e-17	3.93337182378333e-15	3.55523971900623e-15	Dsg4/Krt20/Krt25/Krt26/Krt27/Krt28/Krt31/Krt33a/Krt33b/Krt34/Krt35/Krt36/Krt40/Krt71/Krt72/Krt73/Krt81/Krt82/Krt83/Krt84/Krt86/Krt87/Tchh	23	Skin	Female	WT	Down
R-MMU-1650814	Collagen biosynthesis and modifying enzymes	17/234	53/7574	0.320754716981132	10.3820351556201	12.2374540356925	1.43405580596709e-13	1.67426015346658e-11	1.51330625840211e-11	Adamts2/Bmp1/Col12a1/Col14a1/Col15a1/Col1a1/Col1a2/Col3a1/Col4a3/Col4a4/Col5a1/Col5a2/Col5a3/Col6a5/Col6a6/Plod2/Serpinh1	17	Skin	Female	WT	Down
R-MMU-2022090	Assembly of collagen fibrils and other multimeric structures	15/234	40/7574	0.375	12.1378205128205	12.6098894684757	2.88954551568767e-13	2.69883551165229e-11	2.43938474061212e-11	Bmp1/Col12a1/Col14a1/Col15a1/Col1a1/Col1a2/Col3a1/Col4a3/Col4a4/Col5a1/Col5a2/Col5a3/Col6a5/Col6a6/Loxl2	15	Skin	Female	WT	Down
R-MMU-1474290	Collagen formation	18/234	64/7574	0.28125	9.10336538461539	11.6232965302636	3.49095298112082e-13	2.7171250703057e-11	2.45591604461307e-11	Adamts2/Bmp1/Col12a1/Col14a1/Col15a1/Col1a1/Col1a2/Col3a1/Col4a3/Col4a4/Col5a1/Col5a2/Col5a3/Col6a5/Col6a6/Loxl2/Plod2/Serpinh1	18	Skin	Female	WT	Down
R-MMU-2500257	Resolution of Sister Chromatid Cohesion	22/234	111/7574	0.198198198198198	6.41518441518442	10.2615247494037	1.86532668475827e-12	1.24443937397445e-10	1.12480601592191e-10	Aurkb/Bub1/Ccnb1/Cdc20/Cdca5/Cdk1/Cenpa/Cenpe/Cenpf/Cenpt/Kif18a/Kif2c/Kntc1/Ndc80/Nuf2/Plk1/Sgo1/Sgo2a/Ska1/Tubb3/Tubb6/Zwilch	22	Skin	Female	WT	Down
R-MMU-8948216	Collagen chain trimerization	13/234	36/7574	0.361111111111111	11.6882716049383	11.4768985398383	2.06356314806914e-11	1.20460498768536e-09	1.08880108207332e-09	Col12a1/Col14a1/Col15a1/Col1a1/Col1a2/Col3a1/Col4a3/Col4a4/Col5a1/Col5a2/Col5a3/Col6a5/Col6a6	13	Skin	Female	WT	Down
R-MMU-1474228	Degradation of the extracellular matrix	18/234	86/7574	0.209302325581395	6.77459749552773	9.61572209124423	8.07221788304832e-11	4.18858416820396e-09	3.78591739310219e-09	Acan/Adamts4/Capn8/Col12a1/Col15a1/Col1a1/Col1a2/Col3a1/Col4a3/Col4a4/Col5a1/Col5a2/Col5a3/Col6a5/Col6a6/Fbn1/Fbn2/Mmp16	18	Skin	Female	WT	Down
R-MMU-9648025	EML4 and NUDC in mitotic spindle formation	19/234	100/7574	0.19	6.14982905982906	9.25571863455734	1.40356083723152e-10	6.5546291098712e-09	5.92450416557726e-09	Aurkb/Bub1/Cdc20/Cenpa/Cenpe/Cenpf/Cenpt/Kif18a/Kif2c/Kntc1/Ndc80/Nuf2/Plk1/Sgo1/Sgo2a/Ska1/Tubb3/Tubb6/Zwilch	19	Skin	Female	WT	Down
R-MMU-68877	Mitotic Prometaphase	25/234	180/7574	0.138888888888889	4.49548907882241	8.47419310377577	1.9555342495546e-10	8.10640771217466e-09	7.32710355591579e-09	Aurkb/Bub1/Ccnb1/Cdc20/Cdca5/Cdk1/Cenpa/Cenpe/Cenpf/Cenpt/Kif18a/Kif2c/Kntc1/Ncapg/Ndc80/Nuf2/Plk1/Sgo1/Sgo2a/Ska1/Smc2/Smc4/Tubb3/Tubb6/Zwilch	25	Skin	Female	WT	Down
R-MMU-1474244	Extracellular matrix organization	26/234	195/7574	0.133333333333333	4.31566951566952	8.37497779145356	2.08301697100848e-10	8.10640771217466e-09	7.32710355591579e-09	Acan/Adamts2/Adamts4/Bmp1/Capn8/Col12a1/Col14a1/Col15a1/Col1a1/Col1a2/Col3a1/Col4a3/Col4a4/Col5a1/Col5a2/Col5a3/Col6a5/Col6a6/Fbn1/Fbn2/Loxl2/Mfap4/Mmp16/Plod2/Serpinh1/Tnc	26	Skin	Female	WT	Down
R-MMU-983189	Kinesins	13/234	45/7574	0.288888888888889	9.35061728395062	10.0311347758387	5.09032485824634e-10	1.82860131446234e-08	1.65280993373019e-08	Cenpe/Kif11/Kif15/Kif18a/Kif18b/Kif20a/Kif20b/Kif23/Kif26b/Kif2c/Racgap1/Tubb3/Tubb6	13	Skin	Female	WT	Down
R-MMU-141424	Amplification of signal from the kinetochores	17/234	88/7574	0.193181818181818	6.25281662781663	8.84917007435501	1.03798387357872e-09	3.23158979307508e-08	2.9209230407373e-08	Aurkb/Bub1/Cdc20/Cenpa/Cenpe/Cenpf/Cenpt/Kif18a/Kif2c/Kntc1/Ndc80/Nuf2/Plk1/Sgo1/Sgo2a/Ska1/Zwilch	17	Skin	Female	WT	Down
R-MMU-141444	Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal	17/234	88/7574	0.193181818181818	6.25281662781663	8.84917007435501	1.03798387357872e-09	3.23158979307508e-08	2.9209230407373e-08	Aurkb/Bub1/Cdc20/Cenpa/Cenpe/Cenpf/Cenpt/Kif18a/Kif2c/Kntc1/Ndc80/Nuf2/Plk1/Sgo1/Sgo2a/Ska1/Zwilch	17	Skin	Female	WT	Down
R-MMU-5663220	RHO GTPases Activate Formins	20/234	125/7574	0.16	5.17880341880342	8.41108143675181	1.12082983537722e-09	3.27142208200726e-08	2.956926078857e-08	Aurkb/Bub1/Cdc20/Cenpa/Cenpe/Cenpf/Cenpt/Diaph3/Kif18a/Kif2c/Kntc1/Ndc80/Nuf2/Plk1/Sgo1/Sgo2a/Ska1/Tubb3/Tubb6/Zwilch	20	Skin	Female	WT	Down
R-MMU-1442490	Collagen degradation	12/234	40/7574	0.3	9.71025641025641	9.86147787612359	1.48332219573352e-09	4.07477332592679e-08	3.68304768104732e-08	Col12a1/Col15a1/Col1a1/Col1a2/Col3a1/Col4a3/Col4a4/Col5a1/Col5a2/Col5a3/Col6a5/Col6a6	12	Skin	Female	WT	Down
R-MMU-69618	Mitotic Spindle Checkpoint	18/234	105/7574	0.171428571428571	5.54871794871795	8.38004412570633	2.51231706347738e-09	6.51806704802186e-08	5.8914569734177e-08	Aurkb/Bub1/Cdc20/Cenpa/Cenpe/Cenpf/Cenpt/Kif18a/Kif2c/Kntc1/Ndc80/Nuf2/Plk1/Sgo1/Sgo2a/Ska1/Ube2c/Zwilch	18	Skin	Female	WT	Down
R-MMU-419037	NCAM1 interactions	8/234	17/7574	0.470588235294118	15.2317747611865	10.4882417354809	1.40895647099828e-08	3.46306669450631e-07	3.13014706299342e-07	Col3a1/Col4a3/Col4a4/Col5a1/Col5a2/Col5a3/Col6a5/Col6a6	8	Skin	Female	WT	Down
R-MMU-195258	RHO GTPase Effectors	25/234	229/7574	0.109170305676856	3.53357220169447	6.95102745030362	3.10246342713776e-08	7.24425210236666e-07	6.54783070674863e-07	Aurkb/Bub1/Cdc20/Cdc25c/Cenpa/Cenpe/Cenpf/Cenpt/Diaph3/Dlg4/Iqgap3/Kif14/Kif18a/Kif2c/Kntc1/Ndc80/Nuf2/Plk1/Prc1/Sgo1/Sgo2a/Ska1/Tubb3/Tubb6/Zwilch	25	Skin	Female	WT	Down
R-MMU-2467813	Separation of Sister Chromatids	21/234	175/7574	0.12	3.88410256410256	6.89187018487168	8.26177953744894e-08	1.83726240189936e-06	1.66063839324162e-06	Aurkb/Bub1/Cdc20/Cdca5/Cenpa/Cenpe/Cenpf/Cenpt/Kif18a/Kif2c/Kntc1/Ndc80/Nuf2/Plk1/Sgo1/Sgo2a/Ska1/Tubb3/Tubb6/Ube2c/Zwilch	21	Skin	Female	WT	Down
R-MMU-68882	Mitotic Anaphase	23/234	210/7574	0.10952380952381	3.54501424501425	6.67785296096857	1.07862216565511e-07	2.222714166251e-06	2.00903500657422e-06	Aurkb/Bub1/Ccnb1/Cdc20/Cdca5/Cdk1/Cenpa/Cenpe/Cenpf/Cenpt/Kif18a/Kif2c/Kntc1/Ndc80/Nuf2/Plk1/Sgo1/Sgo2a/Ska1/Tubb3/Tubb6/Ube2c/Zwilch	23	Skin	Female	WT	Down
R-MMU-3000178	ECM proteoglycans	10/234	37/7574	0.27027027027027	8.74797874797875	8.43497699332239	1.09469862577673e-07	2.222714166251e-06	2.00903500657422e-06	Acan/Col1a1/Col1a2/Col3a1/Col5a1/Col5a2/Col5a3/Col6a5/Col6a6/Tnc	10	Skin	Female	WT	Down
R-MMU-2555396	Mitotic Metaphase and Anaphase	23/234	211/7574	0.109004739336493	3.52821322963503	6.64999630732743	1.17775766332737e-07	2.29172011989118e-06	2.07140711839595e-06	Aurkb/Bub1/Ccnb1/Cdc20/Cdca5/Cdk1/Cenpa/Cenpe/Cenpf/Cenpt/Kif18a/Kif2c/Kntc1/Ndc80/Nuf2/Plk1/Sgo1/Sgo2a/Ska1/Tubb3/Tubb6/Ube2c/Zwilch	23	Skin	Female	WT	Down
R-MMU-6811434	COPI-dependent Golgi-to-ER retrograde traffic	14/234	84/7574	0.166666666666667	5.39458689458689	7.23120489848248	2.27115100251451e-07	4.24251007269711e-06	3.83465916635082e-06	Cenpe/Kdelr3/Kif11/Kif15/Kif18a/Kif18b/Kif20a/Kif20b/Kif23/Kif26b/Kif2c/Racgap1/Tubb3/Tubb6	14	Skin	Female	WT	Down
R-MMU-375165	NCAM signaling for neurite out-growth	9/234	32/7574	0.28125	9.10336538461539	8.20145722538995	3.31770559018268e-07	5.95910965621274e-06	5.38623458163261e-06	Col3a1/Col4a3/Col4a4/Col5a1/Col5a2/Col5a3/Col6a5/Col6a6/Spta1	9	Skin	Female	WT	Down
R-MMU-216083	Integrin cell surface interactions	12/234	63/7574	0.19047619047619	6.16524216524216	7.35031512219139	3.77153413380271e-07	6.52335718698469e-06	5.89623854836213e-06	Col1a1/Col1a2/Col3a1/Col4a3/Col4a4/Col5a1/Col5a2/Col5a3/Col6a5/Col6a6/Fbn1/Tnc	12	Skin	Female	WT	Down
R-MMU-68886	M Phase	28/234	339/7574	0.0825958702064897	2.67342359377758	5.62834028154221	1.63385571884838e-06	2.72503793107926e-05	2.46306820773759e-05	Aurkb/Bub1/Ccnb1/Cdc20/Cdca5/Cdk1/Cenpa/Cenpe/Cenpf/Cenpt/Kif18a/Kif20a/Kif23/Kif2c/Kntc1/Ncapg/Ndc80/Nuf2/Plk1/Sgo1/Sgo2a/Ska1/Smc2/Smc4/Tubb3/Tubb6/Ube2c/Zwilch	28	Skin	Female	WT	Down
R-MMU-69278	Cell Cycle, Mitotic	33/234	455/7574	0.0725274725274725	2.34753451676529	5.29334227953642	3.31134608917232e-06	5.33240904704645e-05	4.81978142198947e-05	Aurkb/Bub1/Ccna2/Ccnb1/Cdc20/Cdc25c/Cdca5/Cdk1/Cenpa/Cenpe/Cenpf/Cenpt/Esco2/Hmmr/Kif18a/Kif20a/Kif23/Kif2c/Kntc1/Ncapg/Ndc80/Nuf2/Plk1/Sgo1/Sgo2a/Ska1/Smc2/Smc4/Tpx2/Tubb3/Tubb6/Ube2c/Zwilch	33	Skin	Female	WT	Down
R-MMU-3000171	Non-integrin membrane-ECM interactions	8/234	32/7574	0.25	8.09188034188034	7.17772808097017	4.07778540052675e-06	6.34775260681998e-05	5.73751559863589e-05	Col1a1/Col1a2/Col3a1/Col4a3/Col4a4/Col5a1/Col5a2/Col5a3	8	Skin	Female	WT	Down
R-MMU-8874081	MET activates PTK2 signaling	6/234	16/7574	0.375	12.1378205128205	7.96252189601158	5.03821765739982e-06	7.58983111614747e-05	6.86018771007582e-05	Col1a1/Col1a2/Col3a1/Col5a1/Col5a2/Col5a3	6	Skin	Female	WT	Down
R-MMU-2243919	Crosslinking of collagen fibrils	6/234	17/7574	0.352941176470588	11.4238310708899	7.68194142444363	7.58617625463214e-06	0.000110710759716038	0.000100067653885115	Bmp1/Col1a1/Col1a2/Col4a3/Col4a4/Loxl2	6	Skin	Female	WT	Down
R-MMU-69620	Cell Cycle Checkpoints	22/234	251/7574	0.0876494023904383	2.83699390472299	5.28437873356594	8.95498694710368e-06	0.000126726633463558	0.000114543852178264	Aurkb/Bub1/Ccna2/Ccnb1/Cdc20/Cdc25c/Cdk1/Cenpa/Cenpe/Cenpf/Cenpt/Kif18a/Kif2c/Kntc1/Ndc80/Nuf2/Plk1/Sgo1/Sgo2a/Ska1/Ube2c/Zwilch	22	Skin	Female	WT	Down
R-MMU-8856688	Golgi-to-ER retrograde transport	14/234	115/7574	0.121739130434783	3.9403939056113	5.67293761531171	1.08659432693684e-05	0.000149246926670442	0.000134899171858103	Cenpe/Kdelr3/Kif11/Kif15/Kif18a/Kif18b/Kif20a/Kif20b/Kif23/Kif26b/Kif2c/Racgap1/Tubb3/Tubb6	14	Skin	Female	WT	Down
R-MMU-983231	Factors involved in megakaryocyte development and platelet production	13/234	103/7574	0.12621359223301	4.08522114347357	5.62871708413888	1.51870951532431e-05	0.000202639241044701	0.00018315865132182	Cenpe/Kif11/Kif15/Kif18a/Kif18b/Kif20a/Kif20b/Kif23/Kif26b/Kif2c/Racgap1/Tubb3/Tubb6	13	Skin	Female	WT	Down
R-MMU-5173214	O-glycosylation of TSR domain-containing proteins	7/234	32/7574	0.21875	7.0803952991453	6.15399893655039	4.27115751174976e-05	0.000554064043885316	0.000500799462634987	Adamts1/Adamts15/Adamts16/Adamts19/Adamts2/Adamts4/Spon1	7	Skin	Female	WT	Down
R-MMU-8875878	MET promotes cell motility	6/234	26/7574	0.230769230769231	7.46942800788955	5.89970762727713	0.000111701565270636	0.00140985489138884	0.00127431942172191	Col1a1/Col1a2/Col3a1/Col5a1/Col5a2/Col5a3	6	Skin	Female	WT	Down
R-MMU-186797	Signaling by PDGF	8/234	50/7574	0.16	5.17880341880342	5.29305524952507	0.000128744125334005	0.00158219754028895	0.00143009402379324	Col3a1/Col4a3/Col4a4/Col5a1/Col5a2/Col5a3/Col6a5/Col6a6	8	Skin	Female	WT	Down
R-MMU-2132295	MHC class II antigen presentation	11/234	97/7574	0.11340206185567	3.67054366023438	4.72623961979737	0.00018488783669591	0.00221391332658949	0.00200108022982618	Cenpe/Ctse/Kif11/Kif15/Kif18a/Kif20a/Kif23/Kif2c/Racgap1/Tubb3/Tubb6	11	Skin	Female	WT	Down
R-MMU-5173105	O-linked glycosylation	10/234	84/7574	0.119047619047619	3.85327635327635	4.69500920961439	0.000242795948480749	0.00283464269851275	0.00256213619317843	Adamts1/Adamts15/Adamts16/Adamts19/Adamts2/Adamts4/B4galt6/Galnt13/Gcnt1/Spon1	10	Skin	Female	WT	Down
R-MMU-69273	Cyclin A/B1/B2 associated events during G2/M transition	5/234	20/7574	0.25	8.09188034188034	5.66998335650455	0.000285890806860256	0.0032563660196034	0.00294331742107735	Ccna2/Ccnb1/Cdc25c/Cdk1/Plk1	5	Skin	Female	WT	Down
R-MMU-176408	Regulation of APC/C activators between G1/S and early anaphase	6/234	34/7574	0.176470588235294	5.71191553544495	4.91637678802729	0.000530535487083694	0.00589904934447822	0.00533194812833487	Ccna2/Ccnb1/Cdc20/Cdk1/Plk1/Ube2c	6	Skin	Female	WT	Down
R-MMU-190861	Gap junction assembly	5/234	23/7574	0.217391304347826	7.0364176885916	5.17648360786013	0.00057519299040619	0.00624686340743467	0.00564632531586003	Gja3/Gjb2/Gjb6/Tubb3/Tubb6	5	Skin	Female	WT	Down
R-MMU-6811442	Intra-Golgi and retrograde Golgi-to-ER traffic	14/234	168/7574	0.0833333333333333	2.69729344729345	3.97203986607729	0.000669651094047893	0.00710743320273559	0.00642416480175132	Cenpe/Kdelr3/Kif11/Kif15/Kif18a/Kif18b/Kif20a/Kif20b/Kif23/Kif26b/Kif2c/Racgap1/Tubb3/Tubb6	14	Skin	Female	WT	Down
R-MMU-2299718	Condensation of Prophase Chromosomes	5/234	30/7574	0.166666666666667	5.39458689458689	4.30597715017439	0.00204244651413834	0.0211960560467246	0.0191583871852509	Ccnb1/Cdk1/Plk1/Smc2/Smc4	5	Skin	Female	WT	Down
R-MMU-190828	Gap junction trafficking	5/234	32/7574	0.15625	5.05742521367521	4.10654064771083	0.0027449509009997	0.0278672189297144	0.0251882222265648	Gja3/Gjb2/Gjb6/Tubb3/Tubb6	5	Skin	Female	WT	Down
R-MMU-176412	Phosphorylation of the APC/C	4/234	20/7574	0.2	6.47350427350427	4.37608597951855	0.00291249889428045	0.0289390847580631	0.0261570449407941	Ccnb1/Cdk1/Plk1/Ube2c	4	Skin	Female	WT	Down
R-MMU-157858	Gap junction trafficking and regulation	5/234	34/7574	0.147058823529412	4.75992961287079	3.9230819258709	0.00360756429320656	0.0350985942693222	0.0317244140696454	Gja3/Gjb2/Gjb6/Tubb3/Tubb6	5	Skin	Female	WT	Down
R-MMU-68884	Mitotic Telophase/Cytokinesis	3/234	12/7574	0.25	8.09188034188034	4.38962643925383	0.00520879170002633	0.048650114478246	0.0439731678254855	Kif20a/Kif23/Plk1	3	Skin	Female	WT	Down
R-MMU-75035	Chk1/Chk2(Cds1) mediated inactivation of Cyclin B:Cdk1 complex	3/234	12/7574	0.25	8.09188034188034	4.38962643925383	0.00520879170002633	0.048650114478246	0.0439731678254855	Ccnb1/Cdc25c/Cdk1	3	Skin	Female	WT	Down
R-MMU-174048	APC/C:Cdc20 mediated degradation of Cyclin B	4/234	24/7574	0.166666666666667	5.39458689458689	3.84985239189663	0.00579878928006636	0.0530987175253136	0.0479941073541096	Ccnb1/Cdc20/Cdk1/Ube2c	4	Skin	Female	WT	Down
R-MMU-190872	Transport of connexons to the plasma membrane	3/234	13/7574	0.230769230769231	7.46942800788955	4.16813540267634	0.00661855651153248	0.0594397286708782	0.0537255295774195	Gjb2/Tubb3/Tubb6	3	Skin	Female	WT	Down
R-MMU-74217	Purine salvage	3/234	14/7574	0.214285714285714	6.93589743589744	3.96902089782447	0.00823374075710387	0.0725501308220285	0.0655755718688908	Ampd3/Pnp/Pnp2	3	Skin	Female	WT	Down
R-MMU-1799339	SRP-dependent cotranslational protein targeting to membrane	22/124	89/7574	0.247191011235955	15.0985864443639	17.260022483621	1.22567125677501e-20	3.20957922865137e-18	2.78616925522026e-18	Rpl12/Rpl13a/Rpl21/Rpl22/Rpl22l1/Rpl23/Rpl23a/Rpl26/Rpl35/Rpl36a/Rpl7/Rpl8/Rps10/Rps15/Rps15a/Rps17/Rps18/Rps19/Rps24/Rps5/Rps7/Rpsa	22	Skin	Female	XL	Up
R-MMU-975956	Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)	22/124	91/7574	0.241758241758242	14.7667493796526	17.0443684738088	2.08414235626712e-20	3.20957922865137e-18	2.78616925522026e-18	Rpl12/Rpl13a/Rpl21/Rpl22/Rpl22l1/Rpl23/Rpl23a/Rpl26/Rpl35/Rpl36a/Rpl7/Rpl8/Rps10/Rps15/Rps15a/Rps17/Rps18/Rps19/Rps24/Rps5/Rps7/Rpsa	22	Skin	Female	XL	Up
R-MMU-72689	Formation of a pool of free 40S subunits	22/124	98/7574	0.224489795918367	13.7119815668203	16.3402362202697	1.20331244921843e-19	1.23540078119759e-17	1.07242583193502e-17	Rpl12/Rpl13a/Rpl21/Rpl22/Rpl22l1/Rpl23/Rpl23a/Rpl26/Rpl35/Rpl36a/Rpl7/Rpl8/Rps10/Rps15/Rps15a/Rps17/Rps18/Rps19/Rps24/Rps5/Rps7/Rpsa	22	Skin	Female	XL	Up
R-MMU-156827	L13a-mediated translational silencing of Ceruloplasmin expression	22/124	108/7574	0.203703703703704	12.4423536439665	15.4507631724195	1.15423728884472e-18	7.74766253731767e-17	6.72558538782873e-17	Rpl12/Rpl13a/Rpl21/Rpl22/Rpl22l1/Rpl23/Rpl23a/Rpl26/Rpl35/Rpl36a/Rpl7/Rpl8/Rps10/Rps15/Rps15a/Rps17/Rps18/Rps19/Rps24/Rps5/Rps7/Rpsa	22	Skin	Female	XL	Up
